temp,long,lat,prec,acceptable,occur
11.57050896,33.58,45.08,433,FALSE,0
11.91191673,33.75,45.08,464,FALSE,0
11.93271828,33.92,45.08,491,FALSE,0
11.86282253,34.08,45.08,519,FALSE,0
11.42871857,34.25,45.08,542,FALSE,0
10.9190836,34.42,45.08,546,FALSE,0
10.90501022,34.58,45.08,527,FALSE,0
10.35984421,34.75,45.08,529,FALSE,0
10.64597893,34.92,45.08,508,FALSE,0
10.63309383,35.08,45.08,500,FALSE,0
11.38326073,35.25,45.08,474,FALSE,0
11.68385983,35.42,45.08,455,FALSE,0
11.57184315,35.58,45.08,433,FALSE,0
11.42941761,35.75,45.08,425,FALSE,0
11.54726028,35.92,45.08,415,FALSE,0
11.61076736,36.08,45.08,403,FALSE,0
11.46716595,36.25,45.08,386,FALSE,0
11.48241711,36.42,45.08,381,FALSE,0
11.42352962,36.58,45.08,410,FALSE,0
11.62205887,33.58,44.92,437,FALSE,0
11.7263546,33.75,44.92,467,FALSE,0
11.33495808,33.92,44.92,503,FALSE,0
10.77178097,34.08,44.92,544,FALSE,0
9.8621254,34.25,44.92,588,FALSE,0
8.26778126,34.42,44.92,667,FALSE,0
8.5309267,34.58,44.92,657,FALSE,0
9.61571884,34.75,44.92,594,FALSE,0
10.11872864,34.92,44.92,559,FALSE,0
10.55525017,35.08,44.92,533,FALSE,0
11.54720306,35.25,44.92,490,FALSE,0
11.9782896,35.42,44.92,463,FALSE,0
11.44099331,33.58,44.75,450,FALSE,0
11.19746876,33.75,44.75,485,FALSE,0
10.42786503,33.92,44.75,535,FALSE,0
9.63505173,34.08,44.75,586,FALSE,0
8.19819832,34.25,44.75,692,TRUE,1
9.07730198,34.42,44.75,671,FALSE,0
11.24082851,34.58,44.75,565,FALSE,0
12.06812859,34.75,44.75,525,FALSE,0
11.84062481,34.92,44.75,515,FALSE,0
11.99511909,35.08,44.75,500,FALSE,0
11.21225739,33.42,44.58,432,FALSE,0
11.14719296,33.58,44.58,468,FALSE,0
10.2333231,33.75,44.58,529,FALSE,0
9.33965588,33.92,44.58,599,FALSE,0
8.1890316,34.08,44.58,703,TRUE,1
7.71346807,34.25,44.58,775,TRUE,1
11.06863403,34.42,44.58,614,FALSE,0
9.85678291,33.58,44.42,535,FALSE,0
9.72895813,33.75,44.42,566,FALSE,0
8.10140038,33.92,44.42,710,TRUE,1
8.63659859,34.08,44.42,737,TRUE,1
12.850000380000001,34.25,44.42,566,FALSE,0
